Nombre,Precio USD,Dirección,M2 Totales,Ambientes,Baños,Tipo,Precio por m2,Rango de precio,Rango de superficie,Densidad ambientes
"Venta de Dpto 2 dorm., P. BAJA a estrenar FINANCIA",85000,Urquiza 1100,52.0,3.0,1.0,Departamento,1634.6153846153845,Medio,Chico,0.057692307692307696
Venta de Departamento 2 dorm. a estrenar! FINANCIA,80000,Urquiza 1100,50.0,3.0,1.0,Departamento,1600.0,Medio,Chico,0.06
Venta de Departamento 2 dorm. a estrenar! FINANCIA,75000,Urquiza 1100,50.0,3.0,1.0,Departamento,1500.0,Bajo,Chico,0.06
"Casa en Venta en Las Paltas, Colastiné, km 3",80000,Las Diamelas 5100,860.0,3.0,1.0,Casa,93.02325581395348,Medio,Muy grande,0.0034883720930232558
Lote con construcción en Santa Fe,17000,Servando Bayo 3000,206.0,2.0,1.0,Otro,82.52427184466019,Muy bajo,Grande,0.009708737864077669
"CASA 2 DORMITORIOS ,COCHERA,PATIO AMPLIO, STO TOME",35000,Corrientes 1100,600.0,2.0,1.0,Casa,58.333333333333336,Muy bajo,Muy grande,0.0033333333333333335
"EDIFICIO ""DUOMO""  3 DORMITORIOS",365000,9 de Julio 2400,137.54,7.0,2.0,Otro,2653.7734477242984,Alto,Grande,0.050894285298822166
TORRE JULIA 2 dormitorios en construcción,236000,9 de Julio 2600,166.75,3.0,2.0,Otro,1415.2923538230884,Alto,Grande,0.017991004497751123
VENTA DEPARTAMENTO INTERNO EN B° CANDIOTI NORTE,75000,Castellanos 2200,84.0,3.0,1.0,Departamento,892.8571428571429,Bajo,Mediano,0.03571428571428571
Dpto Piso 3 Dormitorios | TORRE CAPITAL |,370000,Avenida General López 2800,188.0,6.0,3.0,Departamento,1968.0851063829787,Alto,Grande,0.031914893617021274
Dpto 2 Dormitorios | TORRE CAPITAL |,174000,Avenida General López 2800,91.0,4.0,2.0,Departamento,1912.0879120879122,Alto,Mediano,0.04395604395604396
"Casa 1 dormitorio, cochera, 2 locales, cochera",80000,Avenida Bartolomé Mitre 1000,250.0,5.0,1.0,Casa,320.0,Medio,Muy grande,0.02
CAM 100 VENTA DEP. C/VISTA AL RIO 2 DORM. 2 BAÑOS,250000,Alvear 2600,97.0,3.0,2.0,Otro,2577.319587628866,Alto,Mediano,0.030927835051546393
GALPON CON COCHERAS CUBIERTAS EN SARGENTO CABRAL,145000,José Quintana 1800,502.0,,1.0,Galpón,288.8446215139442,Alto,Muy grande,
VENTA DE DEPARTAMENTO 1 DORMITORIO EN GUADALUPE,90000,Riobamba 7200,61.23,2.0,1.0,Departamento,1469.8677119059284,Medio,Mediano,0.03266372693124286
SE VENDE DEPARTAMENTO,39000,Pasaje Barros 3300,58.0,2.0,1.0,Departamento,672.4137931034483,Muy bajo,Chico,0.034482758620689655
VENTA COCHERA EN METRO PARKING,7500,Rivadavia 3100,25.0,,,Cochera,300.0,Muy bajo,Chico,
VENTA CASA-QUINTA 2 DORM.  CON PILETA EN RINCÓN,75000,Callejon Vega 1200,287.0,4.0,2.0,Casa,261.3240418118467,Bajo,Muy grande,0.013937282229965157
Venta plan pilay adjudicado con Posesión 1 dorm,35000,Gobernador Crespo 3200,51.0,2.0,1.0,Otro,686.2745098039215,Muy bajo,Chico,0.0392156862745098
"VENTA CASA 2 DORM, COCHERA Y PATIO REFACCIONADA",77000,Belgrano 7200,154.0,4.0,1.0,Casa,500.0,Medio,Grande,0.025974025974025976
CASA TRES DORMITORIOS RECREO,79000,Pbro. Martínez 1000,81.0,3.0,1.0,Casa,975.3086419753087,Medio,Mediano,0.037037037037037035
VENTA DE OFICINAS CON BAÑO Y PATIO en el CENTRO,80000,Hipólito Yrigoyen 2300,200.0,,1.0,Otro,400.0,Medio,Grande,
VENTA Casa en Santo Tome,40000,Republica de Chile S/n 4100,83.25,3.0,1.0,Casa,480.4804804804805,Muy bajo,Mediano,0.036036036036036036
"CASA EN VENTA SAUCE VIEJO, 3 DORM, PISCINA.",65000,Ambere 1500,339.0,4.0,2.0,Casa,191.74041297935102,Bajo,Muy grande,0.011799410029498525
"VENTA GALPÓN, SALÓN y 4 DEPARTAMENTOS B° CANDIOTI",270000,Avellaneda 4400,552.0,,4.0,Salón,489.1304347826087,Alto,Muy grande,
Venta de casa + duplex,60000,Pedro Zenteno 3200,90.0,4.0,2.0,Casa,666.6666666666666,Bajo,Mediano,0.044444444444444446
HERMOSA QUINTA RUTA 1 ARROYO LEYES,60000,Calle Picaflor 0,71.2,2.0,1.0,Quinta,842.6966292134831,Bajo,Mediano,0.028089887640449437
Casa en barrio Constituyentes,160000,Junín 3300,149.0,5.0,1.0,Casa,1073.8255033557048,Alto,Grande,0.03355704697986577
Venta Departamento 1 Domitorio,40000,Doctor Zavalla 1000,39.0,2.0,1.0,Departamento,1025.6410256410256,Muy bajo,Chico,0.05128205128205128
DEPARTAMENTO DE 1 D EN BIGGER POP,90000,Sara Faisal 1800,52.0,2.0,1.0,Departamento,1730.7692307692307,Medio,Chico,0.038461538461538464
DPTO DE 2 DORMITORIOS CON VISTA A LA LAGUNA¡¡¡,200000,Laprida 3400,110.0,4.0,2.0,Departamento,1818.1818181818182,Alto,Mediano,0.03636363636363636
CASA DUPLEX 2 DORMIT COCHERA.PATIO A ESTRENAR,65000,Alvear 8200,144.0,3.0,1.0,Casa,451.3888888888889,Bajo,Grande,0.020833333333333332
Venta oficina y deposito frente al puerto Santa Fe,530000,Cruz Roja Argentina 1700,576.0,,2.0,Oficina,920.1388888888889,Alto,Muy grande,
Venta Casa 3 dorm French 4925,43000,D. French 4900,120.0,4.0,2.0,Casa,358.3333333333333,Muy bajo,Grande,0.03333333333333333
DEPARTAMENTO 1 DORMITORIO ZONA CENTRO SUR,59000,1 de Mayo 1600,45.0,2.0,1.0,Departamento,1311.111111111111,Bajo,Chico,0.044444444444444446
SE VENDE CASA DE 2 DORMITORIOS Y COCH. EN M SELVA,79000,Sarmiento 6500,186.5,4.0,1.0,Casa,423.5924932975871,Medio,Grande,0.021447721179624665
LOTE DE GRANDES DIMENSIONES CON CASA DEMOLER,170000,Alvear 4100,400.0,3.0,1.0,Casa,425.0,Alto,Muy grande,0.0075
MONOAMBIENTE CON COCHERA BARRIO CANDIOTI,55000,Iturraspe 2000,44.0,1.0,1.0,Cochera,1250.0,Bajo,Chico,0.022727272727272728
Monoambiente calidad PREMIUM en Bº Candioti Norte.,55000,Luciano Molinas 1400,46.0,1.0,1.0,Otro,1195.6521739130435,Bajo,Chico,0.021739130434782608
Monoambiente calidad PREMIUM en Barrio Candioti.,55000,Luciano Molinas 1400,47.0,1.0,1.0,Otro,1170.212765957447,Bajo,Chico,0.02127659574468085
"El Paso, espectacular propiedad",590000,Club de Campo el Paso 0,428.0,8.0,3.0,Otro,1378.5046728971963,Alto,Muy grande,0.018691588785046728
VENTA CASA 2 DORMITORIOS CON PATIO,50000,Santiago de Chile 5700,384.75,6.0,1.0,Casa,129.9545159194282,Bajo,Muy grande,0.015594541910331383
VENTA DPTO. 1 DORM.-PLENO CENTRO-PILAY ADJUDICADO,34000,9 de Julio 2200,70.0,3.0,1.0,Departamento,485.7142857142857,Muy bajo,Mediano,0.04285714285714286
VENTA CAMPO 2HA con CASA GALPON ARROYO AGUIAR,60000,Ruta 82-s S/N,20000.0,,,Casa,3.0,Bajo,Muy grande,
CASA A LA VENTA - PJE HUERGO 2912,65000,Pje Huergo 2900,92.0,4.0,1.0,Casa,706.5217391304348,Bajo,Mediano,0.043478260869565216
Venta dpto de 1 dorm más cochera Portales III,80000,4 de Enero 2700,41.43,2.0,1.0,Departamento,1930.9678976587015,Medio,Chico,0.048274197441467534
SE VENDE CASA 4 DORMITORIOS EN COLASTINE,98000,Timbues y Ubajay 0,172.0,5.0,2.0,Casa,569.7674418604652,Medio,Grande,0.029069767441860465
Amplio Dpto. de 2 Dorm en B. Centro Sur con Balcón,90000,25 de Mayo 1900,82.3,4.0,1.0,Departamento,1093.5601458080196,Medio,Mediano,0.04860267314702309
Gran casa - 3/4 Dorm. - PATIO en z/ Basílica Gpe.,155000,Javier de la Rosa 400,429.0,8.0,2.0,Casa,361.3053613053613,Alto,Muy grande,0.018648018648018648
CASA A ESTRENAR EN BARRIO FOMENTO 9 DE JULIO,210000,J. Iturraspe 2600,221.0,5.0,2.0,Casa,950.2262443438914,Alto,Muy grande,0.02262443438914027
VENTA CASA A REFACCIONAR SOBRE AV. GRAL PAZ,50000,Avenida General Paz 7800,112.0,3.0,1.0,Casa,446.42857142857144,Bajo,Mediano,0.026785714285714284
CASA A RESTAURAR A LA VENTA !!,100000,Saavedra 2300,163.0,4.0,2.0,Casa,613.4969325153374,Medio,Grande,0.024539877300613498
VENTA DE CASA EN COLASTINÉ N. CON GRAN FORESTACIÓN,155000,Calle Las Casuarinas 7200,1207.0,5.0,2.0,Casa,128.4175642087821,Alto,Muy grande,0.004142502071251036
Se Vende Galpon Zona Norte,79000,Europa 8400,180.0,,1.0,Galpón,438.8888888888889,Medio,Grande,
Venta Interno 2 dorm Bº Sto Cabral,38000,Marcial Candioti 5900,80.0,3.0,1.0,Otro,475.0,Muy bajo,Mediano,0.0375
DEPARTAMENTO DOS DORMITORIOS A LA VENTA,28000,Corrientes 4000,46.0,3.0,1.0,Departamento,608.695652173913,Muy bajo,Chico,0.06521739130434782
Se vende casa en Guadalupe Oeste,48000,Pavón 1200,181.0,4.0,1.0,Casa,265.1933701657459,Muy bajo,Grande,0.022099447513812154
Venta Departamento 3 Dorm Frente al Parque del Sur,52000,Avenida Juan José Paso 2900,75.0,4.0,1.0,Departamento,693.3333333333334,Bajo,Mediano,0.05333333333333334
3 departamentos y galpón. SE VENDE,30000,Roque Sáenz Peña 1600,285.0,9.0,4.0,Galpón,105.26315789473684,Muy bajo,Muy grande,0.031578947368421054
TERRENO 800 M2,30000,Luis Maria Echeverry 600,179.0,3.0,2.0,Terreno,167.5977653631285,Muy bajo,Grande,0.01675977653631285
VENTA COCHERA CUBIERTA <>EDIFICIO URQUIZA NATURAL,12000,Urquiza 1700,15.0,,,Cochera,800.0,Muy bajo,Chico,
Depto 2 dorm y patio en micro-centro a refaccionar,65000,San Jeronimo 1900,102.0,3.0,1.0,Departamento,637.2549019607843,Bajo,Mediano,0.029411764705882353
"Se vende Casa en Zona Norte, a metros de Peñaloza",40000,Presbitero Luis V.dusso 6600,95.0,3.0,1.0,Casa,421.05263157894734,Muy bajo,Mediano,0.031578947368421054
SE VENDE CASA DE CATEGORIA A 100m DE BOULEVARD!!,350000,Avenida Gobernador Freyre 3300,410.0,6.0,3.0,Casa,853.6585365853658,Alto,Muy grande,0.014634146341463415
CASA QUINTA EN SAN JOSE DE RINCON,75000,Luis Maria Echeverry 600,179.0,3.0,2.0,Casa,418.99441340782124,Bajo,Grande,0.01675977653631285
DEPARTAMENTO EN EDIFICIO MIRADOR DE LA LAGUNA,130000,Avenida Leandro N. Alem 3200,88.92,4.0,1.0,Departamento,1461.9883040935672,Alto,Mediano,0.0449842555105713
Casa en venta de 3 dormitorios y patio en zona sur,72000,Gobernador Tarragona 800,106.0,4.0,1.0,Casa,679.2452830188679,Bajo,Mediano,0.03773584905660377
Casa Interno NO PH 9 Julio 2800 tres dormitorios,115000,9 de Julio 2800,143.0,5.0,2.0,Casa,804.1958041958042,Medio,Grande,0.03496503496503497
"VENTA CASA A 50 METROS DE LA RUTA 1, CON PILETA",90000,Callejon Pintos 0,155.82,3.0,1.0,Casa,577.5895263765884,Medio,Grande,0.019252984212552948
SE VENDE CASA EN SANTO TOMÉ - EXCELENTE UBICACIÓN,65000,Castelli 3400,120.0,4.0,1.0,Casa,541.6666666666666,Bajo,Grande,0.03333333333333333
Propiedad en E. Zeballos 3800 con gran terreno.,99000,Estanislao Zeballos 3800,150.0,6.0,3.0,Terreno,660.0,Medio,Grande,0.04
VENTA CASA  EN LAGUNA PAIVA,57000,Sargento Cabral 300,260.0,5.0,1.0,Casa,219.23076923076923,Bajo,Muy grande,0.019230769230769232
Se vende departamento 3 dormitorios zona centro.,145000,9 de Julio 2300,100.0,4.0,2.0,Departamento,1450.0,Alto,Mediano,0.04
SE VENDE DEPARTAMENTO DE 2 DORMITORIOS CON TERRAZA,74000,Pasaje Barros 3300,91.0,3.0,1.0,Departamento,813.1868131868132,Bajo,Mediano,0.03296703296703297
Casa en Candioti Norte,64000,Sarmiento 4000,87.0,3.0,1.0,Casa,735.6321839080459,Bajo,Mediano,0.034482758620689655
Se vende propiedad única en su estilo,250000,Pasaje 13 de Diciembre 2900,579.0,7.0,4.0,Otro,431.77892918825563,Alto,Muy grande,0.012089810017271158
VENTA CASA 4 DORMITORIOS,170000,Francia 1600,146.0,5.0,1.0,Casa,1164.3835616438357,Alto,Grande,0.03424657534246575
CASA A LA VENTA EN SANTO TOME,75000,Sarratea 4700,500.0,4.0,2.0,Casa,150.0,Bajo,Muy grande,0.008
2 dormitorios - TORRE CATALINA / alquilado,195000,Catamarca 3100,84.3,4.0,2.0,Otro,2313.1672597864767,Alto,Mediano,0.04744958481613286
"ESPECTACULAR CASA R.1 km 0,5 a 250mtrs de la ruta",170000,Calle Callejon Canillitas 5200,1518.0,9.0,2.0,Casa,111.98945981554677,Alto,Muy grande,0.005928853754940711
SE VENDE CASA-GALPON-DEPARTAMENTOS SOBRE RUTA 11,130000,Fresnos 0,434.0,9.0,4.0,Casa,299.53917050691246,Alto,Muy grande,0.020737327188940093
SE VENDE CASA CON GRAN TERRENO EN SANTA FE,45000,Gobernador Vera 4100,344.0,4.0,1.0,Casa,130.8139534883721,Muy bajo,Muy grande,0.011627906976744186
COCHERA EN VENTA - BARRIO CANDIOTI SUR,15000,Gobernador Candioti 1100,12.78,,,Cochera,1173.7089201877934,Muy bajo,Chico,
Gran casa en Barrio Sur (3 de Febrero y Saavedra),270000,3 de Febrero 3300,340.0,7.0,4.0,Casa,794.1176470588235,Alto,Muy grande,0.020588235294117647
VENTA CASA 3 DORMITORIOS PJ ROMERO 9357 SANTA FE,59000,Pasaje Romero 9300,165.0,8.0,1.0,Casa,357.57575757575756,Bajo,Grande,0.048484848484848485
IMPECABLE INTERNO EN BARRIO SUR,110000,Saavedra 1600,103.7,3.0,1.0,Otro,1060.7521697203472,Medio,Mediano,0.02892960462873674
VENTA CASA 2 DORM  COCHERA Y PATIO BARRIO LEDESCO,40000,25 de Mayo 8900,89.0,3.0,1.0,Casa,449.438202247191,Muy bajo,Mediano,0.033707865168539325
Venta Casa PB 2 dorm cochera y terraza - Guadalupe,110000,Hernandarias 400,72.0,3.0,1.0,Casa,1527.7777777777778,Medio,Mediano,0.041666666666666664
VENTA CASA QUINTA 2 DORMITORIOS EN RINCON,83000,La Colmena 0,1261.0,3.0,1.0,Casa,65.82077716098334,Medio,Muy grande,0.0023790642347343376
2 dormitorios en construcción,160000,Gobernador Vera 3400,73.16,3.0,1.0,Otro,2186.9874248223073,Alto,Mediano,0.04100601421541826
"Interno 2 Dorm, lavadero, patio c/asador",21000,Cochabamba 4400,87.0,4.0,1.0,Otro,241.3793103448276,Muy bajo,Mediano,0.04597701149425287
"VENTA DE CASA EN PH, DOS DORMITORIOS C/COCHERA",62000,Avellaneda 4600,105.51,4.0,1.0,Casa,587.6220263482135,Bajo,Mediano,0.03791109847407829
SE VENDEN 2 DPTOS. DE 2 DORM. C/U Y GALPON,95000,Pje. Miguez 5900,304.0,8.0,1.0,Galpón,312.5,Medio,Muy grande,0.02631578947368421
VENTA DEPARTAMENTO ZONA CENTRO,48000,Calle Hipólito Irigoyen 2600,40.0,2.0,1.0,Departamento,1200.0,Muy bajo,Chico,0.05
Venta dpto a estrenar 2 dorm sobre Gral. Paz 6400,110000,Avenida General Paz 6200,80.0,3.0,1.0,Departamento,1375.0,Medio,Mediano,0.0375
Venta dpto a estrenar 1 dorm sobre Gral. Paz 6400,80000,Avenida General Paz 6200,55.0,2.0,1.0,Departamento,1454.5454545454545,Medio,Chico,0.03636363636363636
Galpon en VENTA San Juan 1200,85000,San Juan 1200,404.0,,1.0,Galpón,210.3960396039604,Medio,Muy grande,
Venta dpto a estrenar 2 dorm sobre Gral. Paz 6400,120000,Avenida General Paz 6200,81.0,3.0,1.0,Departamento,1481.4814814814815,Medio,Mediano,0.037037037037037035
Casa 5 dorm y gran lote sobre Ruta 1 km 5 Rincón,145000,"Teófilo Madrejón, Ruta 1 Km 5, Villa California, San José del Rincón, 1400",1400.0,7.0,2.0,Casa,103.57142857142857,Alto,Muy grande,0.005
PROPIEDAD IDEAL PARA DESARROLLO INMOBILIARIO,260000,Avenida General López 2400,283.0,6.0,2.0,Otro,918.7279151943463,Alto,Muy grande,0.02120141342756184
Importante casa en PB en barrio centro/sur.,250000,Urquiza 1800,391.0,6.0,3.0,Casa,639.386189258312,Alto,Muy grande,0.015345268542199489
Venta  cochera cubierta en barrio Sur,10000,1º de Mayo 1000,12.0,,,Cochera,833.3333333333334,Muy bajo,Chico,
"1 dorm. Torre Catalina, se encuentra alquilado",125000,Catamarca 3100,67.62,2.0,1.0,Otro,1848.5655131617864,Medio,Mediano,0.029577048210588583
VENTA DEPARTAMENTO UN DORMITORIO AMOBLADO COMPLETO,35000,Lisandro de la Torre 3900,71.0,2.0,1.0,Departamento,492.9577464788732,Muy bajo,Mediano,0.028169014084507043
Dpto impecable de 1 dormitorio en venta ametros BV,72000,1º de Mayo 3400,42.69,3.0,1.0,Departamento,1686.5776528461,Bajo,Chico,0.07027406886858749
Casa 3 Dorm y Pile Sauce Viejo,57000,Calle Presidente Bartolomé Mitre 1200,350.0,4.0,1.0,Casa,162.85714285714286,Bajo,Muy grande,0.011428571428571429
Venta de Casa en Planta Baja en Santo Tome,45000,Alberdi 2000,130.0,5.0,1.0,Casa,346.15384615384613,Muy bajo,Grande,0.038461538461538464
REMAX Vende Casa a Refaccionar en Monte Vera.,85000,Calle Córdoba 1600,320.0,11.0,2.0,Casa,265.625,Medio,Muy grande,0.034375
Casa 2 dormitorios con patio verde,130000,Córdoba 3400,145.0,3.0,2.0,Casa,896.551724137931,Alto,Grande,0.020689655172413793
VENTA COCHERA CENTRICA  -EDIFICIO SANCOR-U73,11000,San Jerónimo 2000,12.0,,,Cochera,916.6666666666666,Muy bajo,Chico,
Casa Interna con gran terraza en Candioti Sur,65000,Seguí 1600,114.0,4.0,1.0,Casa,570.1754385964912,Bajo,Grande,0.03508771929824561
Venta Galpon,35000,Avenida Presidente Perón 3800,160.0,,1.0,Galpón,218.75,Muy bajo,Grande,
Casa con pileta en venta a 100 metros de Ruta N1,90000,Santa Rosa 5500,196.0,5.0,2.0,Casa,459.18367346938777,Medio,Grande,0.025510204081632654
VENTA CASA - PLANTA ALTA - A 2 CUADRAS DE BV,55000,La Paz 3600,78.0,4.0,1.0,Casa,705.1282051282051,Bajo,Mediano,0.05128205128205128
SE VENDE CASA 4 DORM Y PILETA EN HERNANDARIAS 3300,98000,Hernandarias 3300,180.0,6.0,2.0,Casa,544.4444444444445,Medio,Grande,0.03333333333333333
Venta Casa Club de Campo El Paso,500000,Autovia Santa Fe- Rosario 3100,420.0,8.0,3.0,Casa,1190.4761904761904,Alto,Muy grande,0.01904761904761905
Se vende casa de 3 dorm. en Country Los Molinos,190000,Calle 3 900,600.0,5.0,3.0,Casa,316.6666666666667,Alto,Muy grande,0.008333333333333333
VENTA! HERMOSO DUPLEX DE 2 DORMITORIOS EN STO.TOME,79000,Salta 3000,55.0,3.0,2.0,Otro,1436.3636363636363,Medio,Chico,0.05454545454545454
VENTA CASA 2 DORMITORIOS LAVALLE 5300 SANTA FE,95000,Lavalle 5300,165.0,4.0,1.0,Casa,575.7575757575758,Medio,Grande,0.024242424242424242
3 dormitorios en construcción Torre Julia.,269000,9 de Julio 2600,109.88,5.0,2.0,Otro,2448.125227520932,Alto,Mediano,0.04550418638514744
VENTA CASA EN AIRES DEL LLANO,249000,Manzana el Amanecer 0,1011.0,8.0,2.0,Casa,246.2908011869436,Alto,Muy grande,0.00791295746785361
"REMAX VENDE CASA Y TERRENO DE 7,2 HA SOBRE RUTA 1",210000,Ruta 0,175.0,1.0,1.0,Casa,1200.0,Alto,Grande,0.005714285714285714
Casa amplia en venta con departamento interno,175000,San Jerónimo 5100,420.0,7.0,2.0,Departamento,416.6666666666667,Alto,Muy grande,0.016666666666666666
VENTA COCHERA EN METRO PARKING,7500,Rivadavia 3100,12.5,,,Cochera,600.0,Muy bajo,Chico,
Venta casa a refaccionar - N. R. Peña 648,25000,Nicolás Rodríguez Peña 500,130.0,3.0,1.0,Casa,192.30769230769232,Muy bajo,Grande,0.023076923076923078
DEPARTAMENTO 1 DORMITORIO BARRIO SARGENTO CABRAL,59850,Mitre 5700,45.9,2.0,1.0,Departamento,1303.921568627451,Bajo,Chico,0.04357298474945534
DEPARTAMENTO PLANTA ALTA BARRIO SARGENTO CABRAL,54600,Mitre 5700,41.4,2.0,1.0,Departamento,1318.840579710145,Bajo,Chico,0.04830917874396135
DEPARTAMENTO PLANTA ALTA BARRIO SARGENTO CABRAL.,55650,Mitre 5700,40.75,2.0,1.0,Departamento,1365.644171779141,Bajo,Chico,0.049079754601226995
DEPARTAMENTO PLANTA ALTA BARRIO SARGENTO CABRAL,53550,Mitre 5700,40.75,2.0,1.0,Departamento,1314.1104294478528,Bajo,Chico,0.049079754601226995
COCHERA EN  VENTA BARRIO SARGENTO CABRAL,7350,Mitre 5700,12.0,,,Cochera,612.5,Muy bajo,Chico,
Dpto. 1 dorm. con vista al puerto en CAM 95.,100000,Rivadavia 2700,58.0,2.0,1.0,Departamento,1724.1379310344828,Medio,Chico,0.034482758620689655
Galpón a la venta a metros de Av Fdo Zuviría.,210000,Presidente Julio A. Roca 3100,280.0,,1.0,Galpón,750.0,Alto,Muy grande,
DEPARTAMENTO BARRIO SARGENTO CABRAL,59850,Mitre 5700,40.75,2.0,1.0,Departamento,1468.7116564417179,Bajo,Chico,0.049079754601226995
VENTA DEPTO 2 DORMITORIOS MACROCENTRO SANTA FE,65000,4 de Enero 2200,63.0,7.0,1.0,Departamento,1031.7460317460318,Bajo,Mediano,0.1111111111111111
"Quinta en Sauce Viejo Barrio ""Las Delicias""",75000,Estados Unidos S/n 0,133.0,3.0,1.0,Quinta,563.9097744360902,Bajo,Grande,0.022556390977443608
Depto. 2 Dorm.-Pilay NO adjudicado Avanzado,27000,Entre Bvs 1000,135.0,3.0,1.0,Departamento,200.0,Muy bajo,Grande,0.022222222222222223
Galpón con Oficina y Baño,75000,Avenida José Gorriti 3200,180.0,,1.0,Galpón,416.6666666666667,Bajo,Grande,
VENTA CASA CLUB DE CAMPO EL PASO C/VISTAS AL GOLF.,480000,El Paso Lotes 498 y 499 Al Golf 3000,285.0,5.0,2.0,Casa,1684.2105263157894,Alto,Muy grande,0.017543859649122806
Oportunidad- Dpto en Pozo- Entrega Y financiación,65000,Salvador del Carril 1600,40.0,1.0,1.0,Departamento,1625.0,Bajo,Chico,0.025
Se vende Departamento 2 Dormitorios con Cochera,110000,Av. Aristóbulo del Valle 3900,70.0,3.0,1.0,Departamento,1571.4285714285713,Medio,Mediano,0.04285714285714286
Casa en venta Barrio Sur Tribunales,160000,Amenábar 3000,176.0,4.0,3.0,Casa,909.0909090909091,Alto,Grande,0.022727272727272728
VENTA Casa con 2 locales Santa Fe,38000,Cafferata 8400,306.0,8.0,4.0,Casa,124.18300653594771,Muy bajo,Muy grande,0.026143790849673203
VENTA - GRAN LOCAL COMERCIAL CENTRICO,110000,Rivadavia 2700,176.0,,2.0,Local,625.0,Medio,Grande,
Venta Casa 7 dorm a Refaccionar,75000,Avenida López y Planes 4300,313.0,8.0,2.0,Casa,239.61661341853036,Bajo,Muy grande,0.025559105431309903
Venta Departamento Torre OSLO 1 dormitorio,88000,25 de Mayo 3200,52.0,2.0,1.0,Departamento,1692.3076923076924,Medio,Chico,0.038461538461538464
Venta Casa 4/5 dormitorios y piscina en Guadalupe,380000,Hernandarias 700,499.0,11.0,4.0,Casa,761.5230460921844,Alto,Muy grande,0.022044088176352707
Se vende Cochera en Complejo Bulevard Center,20000,San Martín 3600,12.5,,,Cochera,1600.0,Muy bajo,Chico,
Dpto 3 dorm. Pisos Exclusivos. Calidad Premium,340000,Francia 2400,150.0,6.0,2.0,Departamento,2266.6666666666665,Alto,Grande,0.04
DEPARTAMENTO EN VENTA CON COCHERA - B° RECOLETA,137500,San Martín 3300,120.0,5.0,2.0,Departamento,1145.8333333333333,Alto,Grande,0.041666666666666664
Casa en venta Jorge Newbery,115000,Las Glicinas 4000,342.0,4.0,2.0,Casa,336.2573099415205,Medio,Muy grande,0.011695906432748537
Casa a refaccionar a 100mtr de Lopez y Planes,48000,Ecuador 3700,152.0,3.0,2.0,Casa,315.7894736842105,Muy bajo,Grande,0.019736842105263157
Departamento planta baja de 2 dormitorios,59000,Rivadavia 2600,83.0,3.0,1.0,Departamento,710.843373493976,Bajo,Mediano,0.03614457831325301
Vende Casa de 4 Dormitorios cochera y pileta .,100000,San José 5100,186.0,5.0,2.0,Casa,537.6344086021505,Medio,Grande,0.026881720430107527
DEPARTAMENTO EN AMARRAS CENTER,150000,Sara Pinasco de Julierac 1700,81.0,3.0,2.0,Departamento,1851.851851851852,Alto,Mediano,0.037037037037037035
Se Vende Dpto de 2 dorm en Fonavi San Jerónimo,14000,Libertad 3800 Manzana 4 Escalera 15 3800,52.0,3.0,1.0,Departamento,269.2307692307692,Muy bajo,Chico,0.057692307692307696
SE VENDE CASA DE 3 DORMITORIOS EN SANTO TOME,55000,Lisandro de la Torre 1600,95.0,5.0,1.0,Casa,578.9473684210526,Bajo,Mediano,0.05263157894736842
"Departamento en venta B Roma, 2 Dorm. con Cochera",41000,Santiago de Chile 2400,77.3,3.0,1.0,Departamento,530.4010349288486,Muy bajo,Mediano,0.0388098318240621
Piso de categoría frente a la plaza Constituyentes,380000,Urquiza 3200,223.0,5.0,3.0,Otro,1704.0358744394618,Alto,Muy grande,0.02242152466367713
Dpto en pozo 1 dormi con patio en Santoto.,39900,Salta 2500,46.0,2.0,1.0,Departamento,867.3913043478261,Muy bajo,Chico,0.043478260869565216
VENTA DPTO 1 DORMITORIO BARRIO CANDIOTI NORTE!!!,70000,Domingo Silva 1200,50.0,2.0,1.0,Departamento,1400.0,Bajo,Chico,0.04
